"SECONDS";"PID";"VALUE";"UNITS"
"1327,3892976";"Durchschnittsgeschwindigkeit";"70,1015606430931";"km/h"
"1327,389649";"zurückgelegte Strecke (gesamt)";"25,4248154054722";"km"
"1327,3954706";"Durchschnittsverbrauch (gesamt)";"4,72576024386354";"l/100km"
"1327,6239447";"Absolutdruck Einlaßkanal";"46";"kPa"
"1327,6293494";"Berechneter Boost";"0";"bar"
"1327,8642743";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1328,0941554";"Berechnete Motorlast";"10,9803921568627";"%"
"1328,0989015";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1328,334053";"Motordrehzahl";"1825";"rpm"
"1328,3354231";"Berechneter Kraftstoffmengenfluss";"2,28559963457206";"l/h"
"1328,3393315";"verbrauchte Spritmenge";"1,20227420605227";"l"
"1328,3397456";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"6,57662248184489";"hp"
"1328,3428786";"Durchschnittsverbrauch";"4,72874310738752";"l/100km"
"1328,3432278";"verbrauchte Spritmenge (gesamt)";"1,20227420605227";"l"
"1328,3435649";"Treibstoffkosten";"1,92363872968363";"€"
"1328,3535537";"Durchschnittsverbrauch km/l.";"21,147268466281";"km/l."
"1328,3554025";"Treibstoffkosten (gesamt)";"1,92363872968363";"€"
"1328,5710555";"Geschwindigkeit";"43";"km/h"
"1328,5736415";"Berechneter momentaner Verbrauch";"5,31534798737688";"l/100km"
"1328,5744019";"zurückgelegte Strecke";"25,4390263154167";"km"
"1328,5748391";"Fahrzeugbeschleunigung";"0,0726142754088678";"m_sec2"
"1328,5768796";"Berechneter momentaner Verbrauch km/l.";"18,8134436799781";"km/l."
"1328,57875";"Durchschnittsgeschwindigkeit";"70,076903220446";"km/h"
"1328,5791007";"zurückgelegte Strecke (gesamt)";"25,4390263154167";"km"
"1328,5863041";"Durchschnittsverbrauch (gesamt)";"4,72610150697341";"l/100km"
"1328,8103059";"Absolutdruck Einlaßkanal";"92";"kPa"
"1328,814745";"Berechneter Boost";"0";"bar"
"1329,0415939";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1329,2740962";"Berechnete Motorlast";"27,0588235294118";"%"
"1329,2777312";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1329,5217837";"Motordrehzahl";"1931";"rpm"
"1329,5265002";"Berechneter Kraftstoffmengenfluss";"4,8367045417629";"l/h"
"1329,5285384";"verbrauchte Spritmenge";"1,20387193521954";"l"
"1329,5288569";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"13,9172142602109";"hp"
"1329,5319108";"Durchschnittsverbrauch";"4,73238212930331";"l/100km"
"1329,532255";"verbrauchte Spritmenge (gesamt)";"1,20387193521954";"l"
"1329,5326001";"Treibstoffkosten";"1,92619509635127";"€"
"1329,5409258";"Durchschnittsverbrauch km/l.";"21,1310070209233";"km/l."
"1329,5426416";"Treibstoffkosten (gesamt)";"1,92619509635127";"€"
"1329,7612426";"Geschwindigkeit";"46";"km/h"
"1329,7637478";"Berechneter momentaner Verbrauch";"10,5145750907889";"l/100km"
"1329,7645713";"zurückgelegte Strecke";"25,4542339678056";"km"
"1329,7650234";"Fahrzeugbeschleunigung";"0,1661502053683";"m_sec2"
"1329,767816";"Berechneter momentaner Verbrauch km/l.";"9,51060781216";"km/l."
"1329,7718182";"Durchschnittsgeschwindigkeit";"70,0548459946731";"km/h"
"1329,7723582";"zurückgelegte Strecke (gesamt)";"25,4542339678056";"km"
"1329,7786774";"Durchschnittsverbrauch (gesamt)";"4,72955476382514";"l/100km"
"1329,999975";"Absolutdruck Einlaßkanal";"70";"kPa"
"1330,0027454";"Berechneter Boost";"0";"bar"
"1330,2465999";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1330,4726836";"Einlaß-Lufttemperatur";"24";"℃"
"1330,7153145";"Berechnete Motorlast";"22,3529411764706";"%"
"1330,7190776";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1330,9528588";"Motordrehzahl";"2027";"rpm"
"1330,9567466";"Berechneter Kraftstoffmengenfluss";"3,87605851941879";"l/h"
"1330,9588479";"verbrauchte Spritmenge";"1,20541192094006";"l"
"1330,9591657";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"11,153035384751";"hp"
"1330,9627581";"Durchschnittsverbrauch";"4,73560478176111";"l/100km"
"1330,9631013";"verbrauchte Spritmenge (gesamt)";"1,20541192094006";"l"
"1330,9634411";"Treibstoffkosten";"1,9286590735041";"€"
"1330,9700764";"Durchschnittsverbrauch km/l.";"21,1166270431063";"km/l."
"1330,9718026";"Treibstoffkosten (gesamt)";"1,9286590735041";"€"
"1331,1790428";"Geschwindigkeit";"48";"km/h"
"1331,1822665";"Berechneter momentaner Verbrauch";"8,07512191545581";"l/100km"
"1331,1833509";"zurückgelegte Strecke";"25,4731509984722";"km"
"1331,18383";"Fahrzeugbeschleunigung";"0,0863417385288957";"m_sec2"
"1331,1863356";"Berechneter momentaner Verbrauch km/l.";"12,3837139608505";"km/l."
"1331,1878105";"Durchschnittsgeschwindigkeit";"70,031094309853";"km/h"
"1331,1890376";"zurückgelegte Strecke (gesamt)";"25,4731509984722";"km"
"1331,1973307";"Durchschnittsverbrauch (gesamt)";"4,73208799732847";"l/100km"
"1331,4146346";"Absolutdruck Einlaßkanal";"93";"kPa"
"1331,4171499";"Berechneter Boost";"0";"bar"
"1331,6547664";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"0";""
"1331,8847044";"Berechnete Motorlast";"9,41176470588235";"%"
"1331,8875295";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"0";""
"1332,1267306";"Motordrehzahl";"1887";"rpm"
"1332,1311019";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"1332,1330946";"verbrauchte Spritmenge";"1,20541192094006";"l"
"1332,1334062";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"1332,1370515";"Durchschnittsverbrauch";"4,73208799732847";"l/100km"
"1332,1374093";"verbrauchte Spritmenge (gesamt)";"1,20541192094006";"l"
"1332,1377544";"Treibstoffkosten";"1,9286590735041";"€"
"1332,1455773";"Durchschnittsverbrauch km/l.";"21,1323204590565";"km/l."
"1332,1473144";"Treibstoffkosten (gesamt)";"1,9286590735041";"€"
"1332,3640354";"Geschwindigkeit";"50";"km/h"
"1332,3684546";"Berechneter momentaner Verbrauch";"0";"l/100km"
"1332,3690547";"zurückgelegte Strecke";"25,4896190470833";"km"
"1332,3694812";"Fahrzeugbeschleunigung";"0,0729072470503478";"m_sec2"
"1332,3730149";"Durchschnittsgeschwindigkeit";"70,0129986742805";"km/h"
"1332,3733498";"zurückgelegte Strecke (gesamt)";"25,4896190470833";"km"
"1332,3793403";"Durchschnittsverbrauch (gesamt)";"4,72903074272501";"l/100km"
"1332,6000519";"Absolutdruck Einlaßkanal";"73";"kPa"
"1332,6018656";"Berechneter Boost";"0";"bar"
"1332,8421228";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1333,0727962";"Berechnete Motorlast";"23,5294117647059";"%"
"1333,0758495";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1333,3263226";"Motordrehzahl";"1781";"rpm"
"1333,329365";"Berechneter Kraftstoffmengenfluss";"3,55161037624354";"l/h"
"1333,3343887";"verbrauchte Spritmenge";"1,20659706451511";"l"
"1333,3348272";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"10,2194628901094";"hp"
"1333,3379577";"Durchschnittsverbrauch";"4,73368025738765";"l/100km"
"1333,3387513";"verbrauchte Spritmenge (gesamt)";"1,20659706451511";"l"
"1333,3391026";"Treibstoffkosten";"1,93055530322417";"€"
"1333,3442597";"Durchschnittsverbrauch km/l.";"21,1252122159992";"km/l."
"1333,3457168";"Treibstoffkosten (gesamt)";"1,93055530322417";"€"
"1333,5616547";"Geschwindigkeit";"51";"km/h"
"1333,5633896";"Berechneter momentaner Verbrauch";"6,96394191420301";"l/100km"
"1333,5639873";"zurückgelegte Strecke";"25,506547249";"km"
"1333,5644275";"Fahrzeugbeschleunigung";"0,031511989498995";"m_sec2"
"1333,5682736";"Berechneter momentaner Verbrauch km/l.";"14,359683241477";"km/l."
"1333,5715144";"Durchschnittsgeschwindigkeit";"69,9954915847079";"km/h"
"1333,5718707";"zurückgelegte Strecke (gesamt)";"25,506547249";"km"
"1333,5803804";"Durchschnittsverbrauch (gesamt)";"4,73053860538655";"l/100km"
"1333,7949238";"Absolutdruck Einlaßkanal";"58";"kPa"
"1333,7974615";"Berechneter Boost";"0";"bar"
"1334,0342581";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1334,2684229";"Berechnete Motorlast";"10,9803921568627";"%"
"1334,2732592";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1334,5108644";"Motordrehzahl";"1801";"rpm"
"1334,513049";"Berechneter Kraftstoffmengenfluss";"2,85351554599653";"l/h"
"1334,514728";"verbrauchte Spritmenge";"1,20753265268126";"l"
"1334,5150522";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"8,21075319064286";"hp"
"1334,5179075";"Durchschnittsverbrauch";"4,73420663680225";"l/100km"
"1334,5184404";"verbrauchte Spritmenge (gesamt)";"1,20753265268126";"l"
"1334,5188191";"Treibstoffkosten";"1,93205224429002";"€"
"1334,5239561";"Durchschnittsverbrauch km/l.";"21,1228633796064";"km/l."
"1334,5254516";"Treibstoffkosten (gesamt)";"1,93205224429002";"€"
"1334,7475819";"Geschwindigkeit";"51";"km/h"
"1334,7524868";"Berechneter momentaner Verbrauch";"5,59512852156183";"l/100km"
"1334,7531969";"zurückgelegte Strecke";"25,5233943524167";"km"
"1334,7536445";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1334,7556437";"Berechneter momentaner Verbrauch km/l.";"17,8726904332281";"km/l."
"1334,7576011";"Durchschnittsgeschwindigkeit";"69,9784520809042";"km/h"
"1334,7581023";"zurückgelegte Strecke (gesamt)";"25,5233943524167";"km"
"1334,7663963";"Durchschnittsverbrauch (gesamt)";"4,7310817519337";"l/100km"
"1334,9884951";"Einlaß-Lufttemperatur";"24";"℃"
"1335,2375602";"Absolutdruck Einlaßkanal";"89";"kPa"
"1335,2408777";"Berechneter Boost";"0";"bar"
"1335,4839249";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1335,7230806";"Berechnete Motorlast";"26,6666666666667";"%"
"1335,7258738";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1335,9644223";"Motordrehzahl";"1864";"rpm"
"1335,9670946";"Berechneter Kraftstoffmengenfluss";"4,53183877748608";"l/h"
"1335,9692326";"verbrauchte Spritmenge";"1,20936363702582";"l"
"1335,9695446";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"13,0399884289847";"hp"
"1335,972719";"Durchschnittsverbrauch";"4,73825550131546";"l/100km"
"1335,9730714";"verbrauchte Spritmenge (gesamt)";"1,20936363702582";"l"
"1335,9734101";"Treibstoffkosten";"1,93498181924131";"€"
"1335,98038";"Durchschnittsverbrauch km/l.";"21,1048137805649";"km/l."
"1335,9820969";"Treibstoffkosten (gesamt)";"1,93498181924131";"€"
"1336,2068883";"Geschwindigkeit";"53";"km/h"
"1336,208403";"Berechneter momentaner Verbrauch";"8,55063920280392";"l/100km"
"1336,208963";"zurückgelegte Strecke";"25,5448264276389";"km"
"1336,2095561";"Fahrzeugbeschleunigung";"0,38158384770836";"m_sec2"
"1336,2115765";"Berechneter momentaner Verbrauch km/l.";"11,6950321055773";"km/l."
"1336,2145882";"Durchschnittsgeschwindigkeit";"69,959584010482";"km/h"
"1336,2150391";"zurückgelegte Strecke (gesamt)";"25,5448264276389";"km"
"1336,222694";"Durchschnittsverbrauch (gesamt)";"4,73428011128437";"l/100km"
"1336,4381825";"Absolutdruck Einlaßkanal";"43";"kPa"
"1336,4417986";"Berechneter Boost";"0";"bar"
"1336,6742166";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1336,9078731";"Berechnete Motorlast";"5,88235294117647";"%"
"1336,9114816";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1337,1318705";"Motordrehzahl";"1857";"rpm"
"1337,1347038";"Berechneter Kraftstoffmengenfluss";"2,18131756173169";"l/h"
"1337,1363605";"verbrauchte Spritmenge";"1,21007082599618";"l"
"1337,1366764";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"6,27655950741947";"hp"
"1337,1407082";"Durchschnittsverbrauch";"4,73704853475502";"l/100km"
"1337,1410504";"verbrauchte Spritmenge (gesamt)";"1,21007082599618";"l"
"1337,1417557";"Treibstoffkosten";"1,93611332159389";"€"
"1337,1469923";"Durchschnittsverbrauch km/l.";"21,1101911382826";"km/l."
"1337,1488375";"Treibstoffkosten (gesamt)";"1,93611332159389";"€"
"1337,368821";"Geschwindigkeit";"53";"km/h"
"1337,3702901";"Berechneter momentaner Verbrauch";"4,11569351270131";"l/100km"
"1337,3712383";"zurückgelegte Strecke";"25,5619376631389";"km"
"1337,3716451";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1337,3754755";"Berechneter momentaner Verbrauch km/l.";"24,2972416899833";"km/l."
"1337,3769861";"Durchschnittsgeschwindigkeit";"69,9445956440233";"km/h"
"1337,3773248";"zurückgelegte Strecke (gesamt)";"25,5619376631389";"km"
"1337,3852813";"Durchschnittsverbrauch (gesamt)";"4,73387754067307";"l/100km"
"1337,5971131";"Absolutdruck Einlaßkanal";"36";"kPa"
"1337,5998694";"Berechneter Boost";"0";"bar"
"1337,8400428";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1338,0699811";"Berechnete Motorlast";"12,5490196078431";"%"
"1338,0730682";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1338,3018061";"Motordrehzahl";"1865";"rpm"
"1338,3042851";"Berechneter Kraftstoffmengenfluss";"1,83408675025567";"l/h"
"1338,3087369";"verbrauchte Spritmenge";"1,21066811259845";"l"
"1338,3092105";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"5,27743178329818";"hp"
"1338,3121655";"Durchschnittsverbrauch";"4,73621416558053";"l/100km"
"1338,3124754";"verbrauchte Spritmenge (gesamt)";"1,21066811259845";"l"
"1338,3128103";"Treibstoffkosten";"1,93706898015752";"€"
"1338,3177795";"Durchschnittsverbrauch km/l.";"21,1139100775319";"km/l."
"1338,3198821";"Treibstoffkosten (gesamt)";"1,93706898015752";"€"
"1338,5264924";"Geschwindigkeit";"53";"km/h"
"1338,5294125";"Berechneter momentaner Verbrauch";"3,46054103821825";"l/100km"
"1338,5297816";"zurückgelegte Strecke";"25,5789939611944";"km"
"1338,5301505";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1338,5345576";"Berechneter momentaner Verbrauch km/l.";"28,8972154630154";"km/l."
"1338,5361592";"Durchschnittsgeschwindigkeit";"69,9296540144034";"km/h"
"1338,5364642";"zurückgelegte Strecke (gesamt)";"25,5789939611944";"km"
"1338,5418944";"Durchschnittsverbrauch (gesamt)";"4,73305601633566";"l/100km"
"1338,7601749";"Absolutdruck Einlaßkanal";"44";"kPa"
"1338,7640807";"Berechneter Boost";"0";"bar"
"1338,9908483";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1339,2192756";"Berechnete Motorlast";"7,05882352941176";"%"
"1339,2216762";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1339,4451139";"Motordrehzahl";"1857";"rpm"
"1339,4492831";"Berechneter Kraftstoffmengenfluss";"2,2320458771208";"l/h"
"1339,4510271";"verbrauchte Spritmenge";"1,21137634639737";"l"
"1339,451338";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"6,42252600759201";"hp"
"1339,4542252";"Durchschnittsverbrauch";"4,73582482655549";"l/100km"
"1339,4545681";"verbrauchte Spritmenge (gesamt)";"1,21137634639737";"l"
"1339,4549052";"Treibstoffkosten";"1,9382021542358";"€"
"1339,4601633";"Durchschnittsverbrauch km/l.";"21,1156458826905";"km/l."
"1339,4618094";"Treibstoffkosten (gesamt)";"1,9382021542358";"€"
"1339,6796665";"Einlaß-Lufttemperatur";"24";"℃"
"1339,914836";"Geschwindigkeit";"53";"km/h"
"1339,9204456";"Berechneter momentaner Verbrauch";"4,21140731532227";"l/100km"
"1339,9208806";"zurückgelegte Strecke";"25,5994740018333";"km"
"1339,921291";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1339,9237848";"Berechneter momentaner Verbrauch km/l.";"23,7450316515746";"km/l."
"1339,9251404";"Durchschnittsgeschwindigkeit";"69,9118997566563";"km/h"
"1339,9254723";"zurückgelegte Strecke (gesamt)";"25,5994740018333";"km"
"1339,9330348";"Durchschnittsverbrauch (gesamt)";"4,73203608132972";"l/100km"
"1340,156452";"Absolutdruck Einlaßkanal";"21";"kPa"
"1340,1605291";"Berechneter Boost";"0";"bar"
"1340,4249062";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1340,6476103";"Berechnete Motorlast";"4,70588235294118";"%"
"1340,651844";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1340,8736665";"Motordrehzahl";"1822";"rpm"
"1340,8755496";"Berechneter Kraftstoffmengenfluss";"1,04521637233069";"l/h"
"1340,8801781";"verbrauchte Spritmenge";"1,21179128121247";"l"
"1340,880689";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"3,0075230100172";"hp"
"1340,8836963";"Durchschnittsverbrauch";"4,73365695375494";"l/100km"
"1340,8840497";"verbrauchte Spritmenge (gesamt)";"1,21179128121247";"l"
"1340,8843858";"Treibstoffkosten";"1,93886604993995";"€"
"1340,8912488";"Durchschnittsverbrauch km/l.";"21,1253162147028";"km/l."
"1340,8928312";"Treibstoffkosten (gesamt)";"1,93886604993995";"€"
"1341,1076493";"Geschwindigkeit";"52";"km/h"
"1341,1110665";"Berechneter momentaner Verbrauch";"2,01003148525133";"l/100km"
"1341,1127054";"zurückgelegte Strecke";"25,6166891723889";"km"
"1341,1139021";"Fahrzeugbeschleunigung";"-0,232941246627011";"m_sec2"
"1341,1196008";"Berechneter momentaner Verbrauch km/l.";"49,7504644746877";"km/l."
"1341,1210919";"Durchschnittsgeschwindigkeit";"69,8955010960468";"km/h"
"1341,1214016";"zurückgelegte Strecke (gesamt)";"25,6166891723889";"km"
"1341,1277763";"Durchschnittsverbrauch (gesamt)";"4,7304757966873";"l/100km"
"1341,3432578";"Absolutdruck Einlaßkanal";"24";"kPa"
"1341,3476928";"Berechneter Boost";"0";"bar"
"1341,5684387";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"0";""
"1341,8021251";"Berechnete Motorlast";"5,09803921568627";"%"
"1341,8061221";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"0";""
"1342,0395945";"Motordrehzahl";"1818";"rpm"
"1342,0410331";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"1342,0428428";"verbrauchte Spritmenge";"1,21179128121247";"l"
"1342,0431533";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"1342,0488571";"Durchschnittsverbrauch";"4,7304757966873";"l/100km"
"1342,0492179";"verbrauchte Spritmenge (gesamt)";"1,21179128121247";"l"
"1342,0495602";"Treibstoffkosten";"1,93886604993995";"€"
"1342,0545282";"Durchschnittsverbrauch km/l.";"21,139522597289";"km/l."
"1342,0559621";"Treibstoffkosten (gesamt)";"1,93886604993995";"€"
"1342,2711661";"Geschwindigkeit";"51";"km/h"
"1342,2729241";"Berechneter momentaner Verbrauch";"0";"l/100km"
"1342,2733751";"zurückgelegte Strecke";"25,6331319874722";"km"
"1342,2740465";"Fahrzeugbeschleunigung";"-0,239445436706334";"m_sec2"
"1342,2801399";"Durchschnittsgeschwindigkeit";"69,878979852159";"km/h"
"1342,2806117";"zurückgelegte Strecke (gesamt)";"25,6331319874722";"km"
"1342,286099";"Durchschnittsverbrauch (gesamt)";"4,72744135131327";"l/100km"
"1342,5090309";"Absolutdruck Einlaßkanal";"84";"kPa"
"1342,5123067";"Berechneter Boost";"0";"bar"
"1342,7523414";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1342,9911726";"Berechnete Motorlast";"16,078431372549";"%"
"1342,9929773";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1343,224966";"Motordrehzahl";"1828";"rpm"
"1343,2271559";"Berechneter Kraftstoffmengenfluss";"4,19463343275632";"l/h"
"1343,2294798";"verbrauchte Spritmenge";"1,21317391849841";"l"
"1343,2298316";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"12,0697081499702";"hp"
"1343,2345856";"Durchschnittsverbrauch";"4,73283529726812";"l/100km"
"1343,2349364";"verbrauchte Spritmenge (gesamt)";"1,21317391849841";"l"
"1343,2352689";"Treibstoffkosten";"1,94107826959746";"€"
"1343,2414912";"Durchschnittsverbrauch km/l.";"21,1289837315323";"km/l."
"1343,2431915";"Treibstoffkosten (gesamt)";"1,94107826959746";"€"
"1343,4573573";"Geschwindigkeit";"52";"km/h"
"1343,4592223";"Berechneter momentaner Verbrauch";"8,06660275530061";"l/100km"
"1343,4598114";"zurückgelegte Strecke";"25,6502693588056";"km"
"1343,4602365";"Fahrzeugbeschleunigung";"0,234139156018252";"m_sec2"
"1343,4647514";"Berechneter momentaner Verbrauch km/l.";"12,3967924333809";"km/l."
"1343,4663169";"Durchschnittsgeschwindigkeit";"69,8629445972868";"km/h"
"1343,4666562";"zurückgelegte Strecke (gesamt)";"25,6502693588056";"km"
"1343,4731038";"Durchschnittsverbrauch (gesamt)";"4,72967321133389";"l/100km"
"1343,6891717";"Absolutdruck Einlaßkanal";"81";"kPa"
"1343,6919351";"Berechneter Boost";"0";"bar"
"1343,9368188";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1344,1689707";"Berechnete Motorlast";"20,7843137254902";"%"
"1344,1730377";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1344,3989084";"Einlaß-Lufttemperatur";"24";"℃"
"1344,6341397";"Motordrehzahl";"1870";"rpm"
"1344,6359437";"Berechneter Kraftstoffmengenfluss";"4,13775871404866";"l/h"
"1344,6398873";"verbrauchte Spritmenge";"1,21479500581446";"l"
"1344,6403816";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"11,9060558864488";"hp"
"1344,6433837";"Durchschnittsverbrauch";"4,73599317348855";"l/100km"
"1344,6437279";"verbrauchte Spritmenge (gesamt)";"1,21479500581446";"l"
"1344,6440702";"Treibstoffkosten";"1,94367200930313";"€"
"1344,6515283";"Durchschnittsverbrauch km/l.";"21,114895300058";"km/l."
"1344,6531057";"Treibstoffkosten (gesamt)";"1,94367200930313";"€"
"1344,8801688";"Geschwindigkeit";"53";"km/h"
"1344,8840068";"Berechneter momentaner Verbrauch";"7,80709191329936";"l/100km"
"1344,8845201";"zurückgelegte Strecke";"25,67124419125";"km"
"1344,8849367";"Fahrzeugbeschleunigung";"0,106384409254184";"m_sec2"
"1344,8871777";"Berechneter momentaner Verbrauch km/l.";"12,8088667471239";"km/l."
"1344,8887742";"Durchschnittsgeschwindigkeit";"69,8449062268749";"km/h"
"1344,8891101";"zurückgelegte Strecke (gesamt)";"25,67124419125";"km"
"1344,8945609";"Durchschnittsverbrauch (gesamt)";"4,73212360399936";"l/100km"
"1345,1125418";"Absolutdruck Einlaßkanal";"21";"kPa"
"1345,1161504";"Berechneter Boost";"0";"bar"
"1345,352885";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1345,5766869";"Berechnete Motorlast";"10,5882352941176";"%"
"1345,5790931";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1345,8161951";"Motordrehzahl";"1864";"rpm"
"1345,8194155";"Berechneter Kraftstoffmengenfluss";"1,06931027333941";"l/h"
"1345,8211037";"verbrauchte Spritmenge";"1,21514586255479";"l"
"1345,8214063";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"3,07685120234471";"hp"
"1345,8242509";"Durchschnittsverbrauch";"4,73349033456264";"l/100km"
"1345,8245896";"verbrauchte Spritmenge (gesamt)";"1,21514586255479";"l"
"1345,8249283";"Treibstoffkosten";"1,94423338008767";"€"
"1345,8297047";"Durchschnittsverbrauch km/l.";"21,1260598273176";"km/l."
"1345,8311512";"Treibstoffkosten (gesamt)";"1,94423338008767";"€"
"1346,0490591";"Geschwindigkeit";"53";"km/h"
"1346,0528016";"Berechneter momentaner Verbrauch";"2,01756655347059";"l/100km"
"1346,0533033";"zurückgelegte Strecke";"25,6884512625278";"km"
"1346,0537777";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1346,0557303";"Berechneter momentaner Verbrauch km/l.";"49,5646598760182";"km/l."
"1346,0571486";"Durchschnittsgeschwindigkeit";"69,8300612526463";"km/h"
"1346,0574588";"zurückgelegte Strecke (gesamt)";"25,6884512625278";"km"
"1346,0626524";"Durchschnittsverbrauch (gesamt)";"4,73031966830693";"l/100km"
"1346,2826975";"Absolutdruck Einlaßkanal";"56";"kPa"
"1346,2849484";"Berechneter Boost";"0";"bar"
"1346,5410396";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1346,7696588";"Berechnete Motorlast";"11,3725490196078";"%"
"1346,7734778";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1347,0134741";"Motordrehzahl";"1878";"rpm"
"1347,016094";"Berechneter Kraftstoffmengenfluss";"2,87291086313507";"l/h"
"1347,0188344";"verbrauchte Spritmenge";"1,21610168702163";"l"
"1347,0191767";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"8,26656159943257";"hp"
"1347,0221659";"Durchschnittsverbrauch";"4,73404050167702";"l/100km"
"1347,0225125";"verbrauchte Spritmenge (gesamt)";"1,21610168702163";"l"
"1347,022856";"Treibstoffkosten";"1,9457626992346";"€"
"1347,0301854";"Durchschnittsverbrauch km/l.";"21,1236046596085";"km/l."
"1347,0318642";"Treibstoffkosten (gesamt)";"1,9457626992346";"€"
"1347,2592516";"Geschwindigkeit";"53";"km/h"
"1347,2639059";"Berechneter momentaner Verbrauch";"5,42058653421712";"l/100km"
"1347,264277";"zurückgelegte Strecke";"25,7062794349167";"km"
"1347,2646784";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1347,2673278";"Berechneter momentaner Verbrauch km/l.";"18,4481881008183";"km/l."
"1347,2697963";"Durchschnittsgeschwindigkeit";"69,8145973001471";"km/h"
"1347,2701079";"zurückgelegte Strecke (gesamt)";"25,7062794349167";"km"
"1347,2769838";"Durchschnittsverbrauch (gesamt)";"4,7307572848127";"l/100km"
"1347,5019718";"Absolutdruck Einlaßkanal";"64";"kPa"
